body_length,height_withers,chest_width,rump_angle,bcs,aspect_ratio,breed
150.0,120,67.5,25,2.5,1.13,Holstein Friesian
150.0,139.5,67.5,25,1.8,0.3,Holstein Friesian
150.0,135.9,67.5,25,2.6,0.84,Holstein Friesian
150.0,120,67.5,3,1.9,1.19,Holstein Friesian
150.0,120,67.5,6.3,1.8,1.52,Holstein Friesian
150.0,139.5,67.5,25,1.3,0.63,Holstein Friesian
150.0,120,67.5,3,2.2,0.96,Holstein Friesian
150.0,138.0,67.5,3,1.7,5.5,Holstein Friesian
150.0,139.5,67.5,25,2.1,0.79,Holstein Friesian
150.0,139.5,67.5,25,2.1,0.33,Holstein Friesian
150.0,139.5,67.5,25,2.2,0.21,Holstein Friesian
150.0,138.0,67.5,14.0,1.4,2.94,Holstein Friesian
150.0,139.5,67.5,25,2.3,0.52,Holstein Friesian
150.0,139.5,67.5,25,2.8,0.8,Holstein Friesian
150.0,138.0,67.5,25,4.5,1.93,Holstein Friesian
150.0,120,67.5,8.1,2.2,1.55,Holstein Friesian
150.0,120,67.5,25,2.2,1.36,Holstein Friesian
150.0,139.5,67.5,25,1.0,0.72,Holstein Friesian
150.0,139.5,67.5,11.3,1.5,0.78,Holstein Friesian
150.0,120,67.5,25,2.3,1.1,Holstein Friesian
150.0,139.5,67.5,25,2.0,0.75,Holstein Friesian
150.0,120,67.5,25,1.7,1.02,Holstein Friesian
150.0,120,67.5,25,2.0,1.04,Holstein Friesian
150.0,120,67.5,15.6,2.1,1.0,Holstein Friesian
150.0,120,67.5,9.4,2.0,1.38,Holstein Friesian
150.0,139.5,67.5,25,1.4,0.33,Holstein Friesian
150.0,138.0,67.5,12.3,2.0,2.85,Holstein Friesian
150.0,139.5,67.5,25,3.2,0.68,Holstein Friesian
150.0,120,67.5,10.3,2.7,1.14,Holstein Friesian
150.0,120,67.5,25,2.1,1.05,Holstein Friesian
150.0,120,67.5,25,1.1,1.59,Holstein Friesian
150.0,138.0,67.5,19.2,1.1,2.42,Holstein Friesian
150.0,120,67.5,25,1.8,1.3,Holstein Friesian
150.0,120,67.5,25,1.9,1.43,Holstein Friesian
150.0,120,67.5,25,3.5,1.08,Holstein Friesian
150.0,120,67.5,15.5,3.0,1.68,Holstein Friesian
150.0,139.5,67.5,23.2,1.7,0.64,Holstein Friesian
150.0,120,67.5,25,1.9,1.07,Holstein Friesian
150.0,138.0,67.5,14.0,2.7,2.31,Holstein Friesian
150.0,139.5,67.5,25,2.5,0.33,Holstein Friesian
150.0,123.9,67.5,25,1.6,0.93,Holstein Friesian
150.0,120,67.5,25,3.1,1.51,Holstein Friesian
150.0,136.8,67.5,22.1,1.5,0.84,Holstein Friesian
150.0,138.0,67.5,22.1,2.5,2.12,Holstein Friesian
150.0,120,67.5,25,2.1,1.2,Holstein Friesian
150.0,139.5,67.5,3.6,1.9,0.77,Holstein Friesian
150.0,139.1,67.5,25,2.6,0.82,Holstein Friesian
150.0,138.0,67.5,3,1.2,2.62,Holstein Friesian
150.0,120,67.5,25,1.7,0.96,Holstein Friesian
150.0,120,67.5,25,2.4,1.15,Holstein Friesian
150.0,139.5,67.5,25,2.9,0.53,Holstein Friesian
150.0,139.5,67.5,25,2.3,0.29,Holstein Friesian
150.0,137.7,67.5,5.5,1.9,0.83,Holstein Friesian
150.0,138.0,67.5,12.7,1.2,1.82,Holstein Friesian
150.0,139.5,67.5,25,1.7,0.61,Holstein Friesian
150.0,138.0,67.5,12.5,1.9,7.35,Holstein Friesian
150.0,139.5,67.5,25,1.6,0.55,Holstein Friesian
150.0,139.5,67.5,25,2.5,0.33,Holstein Friesian
150.0,139.5,67.5,25,2.9,0.67,Holstein Friesian
150.0,139.5,67.5,25,1.3,0.28,Holstein Friesian
150.0,138.0,67.5,3,2.2,7.38,Holstein Friesian
150.0,120,67.5,23.7,2.6,1.76,Holstein Friesian
150.0,120,67.5,3.4,3.3,1.17,Holstein Friesian
150.0,120,67.5,16.2,2.3,1.09,Holstein Friesian
150.0,120,67.5,3,2.0,1.68,Holstein Friesian
150.0,120,67.5,25,2.3,1.37,Holstein Friesian
150.0,138.0,67.5,4.4,1.7,2.5,Holstein Friesian
150.0,139.5,67.5,25,2.4,0.38,Holstein Friesian
150.0,139.5,67.5,25,1.8,0.74,Holstein Friesian
150.0,120,67.5,25,2.1,1.43,Holstein Friesian
150.0,139.5,67.5,20.6,1.7,0.8,Holstein Friesian
150.0,139.5,67.5,25,2.4,0.74,Holstein Friesian
150.0,126.2,67.5,25,4.0,0.91,Holstein Friesian
150.0,139.5,67.5,15.5,2.4,0.48,Holstein Friesian
150.0,120,67.5,3,3.4,1.08,Holstein Friesian
150.0,138.0,67.5,8.1,1.4,2.5,Holstein Friesian
150.0,120,67.5,8.3,1.8,1.24,Holstein Friesian
150.0,120,67.5,9.5,1.9,1.29,Holstein Friesian
150.0,131.4,67.5,5.4,1.6,0.87,Holstein Friesian
150.0,120,67.5,12.3,2.3,1.08,Holstein Friesian
150.0,120,67.5,25,3.4,1.02,Holstein Friesian
150.0,139.5,67.5,25,1.7,0.53,Holstein Friesian
150.0,120,67.5,25,2.3,1.42,Holstein Friesian
150.0,139.5,67.5,25,1.4,0.61,Holstein Friesian
150.0,137.7,67.5,25,2.4,0.83,Holstein Friesian
150.0,138.0,67.5,5.7,3.2,2.61,Holstein Friesian
150.0,120,67.5,25,1.9,1.28,Holstein Friesian
150.0,139.5,67.5,25,2.6,0.52,Holstein Friesian
150.0,138.0,67.5,25,2.1,2.8,Holstein Friesian
150.0,120,67.5,25,1.7,1.56,Holstein Friesian
150.0,138.0,67.5,6.2,1.7,2.67,Holstein Friesian
150.0,139.5,67.5,25,1.7,0.62,Holstein Friesian
150.0,120,67.5,25,1.6,1.05,Holstein Friesian
150.0,120,67.5,20.0,1.6,1.11,Holstein Friesian
150.0,120,67.5,25,1.4,1.01,Holstein Friesian
150.0,127.4,67.5,25,1.2,0.9,Holstein Friesian
150.0,139.5,67.5,25,1.8,0.78,Holstein Friesian
150.0,139.5,67.5,25,1.9,0.36,Holstein Friesian
150.0,124.7,67.5,25,1.6,0.92,Holstein Friesian
150.0,139.5,67.5,25,1.3,0.77,Holstein Friesian
150.0,120,67.5,25,2.8,1.11,Holstein Friesian
150.0,120,67.5,15.5,2.1,1.24,Holstein Friesian
150.0,138.0,67.5,7.7,1.8,1.89,Holstein Friesian
150.0,138.0,67.5,18.4,1.2,2.52,Holstein Friesian
150.0,120,67.5,5.2,1.8,1.38,Holstein Friesian
150.0,120,67.5,3,1.3,1.26,Holstein Friesian
150.0,120,67.5,12.5,1.5,1.21,Holstein Friesian
150.0,139.5,67.5,25,2.4,0.55,Holstein Friesian
150.0,120,67.5,4.1,2.4,1.33,Holstein Friesian
150.0,139.5,67.5,25,1.3,0.51,Holstein Friesian
150.0,138.0,67.5,3,2.6,6.1,Holstein Friesian
150.0,138.0,67.5,25,2.4,2.59,Holstein Friesian
150.0,138.0,67.5,3,2.3,11.0,Holstein Friesian
150.0,138.0,67.5,3,1.0,1.92,Jaffrabadi
150.0,138.0,67.5,14.9,1.6,2.14,Jaffrabadi
150.0,139.5,67.5,25,1.4,0.32,Jaffrabadi
150.0,120,67.5,25,4.1,0.97,Jaffrabadi
150.0,139.5,67.5,25,4.9,0.61,Jaffrabadi
150.0,139.5,67.5,25,1.5,0.75,Jaffrabadi
150.0,138.0,67.5,15.9,1.2,2.06,Jaffrabadi
150.0,138.0,67.5,8.7,2.3,2.21,Jaffrabadi
150.0,138.0,67.5,3,1.8,2.32,Jaffrabadi
150.0,138.0,67.5,9.5,2.4,3.8,Jaffrabadi
150.0,139.5,67.5,25,2.5,0.58,Jaffrabadi
150.0,120,67.5,22.1,2.3,1.12,Jaffrabadi
150.0,138.0,67.5,14.9,1.6,2.14,Jaffrabadi
150.0,121.7,67.5,7.1,2.0,0.94,Jaffrabadi
150.0,120,67.5,3,1.9,1.2,Jaffrabadi
150.0,139.5,67.5,25,2.1,0.58,Jaffrabadi
150.0,120,67.5,5.4,3.5,1.64,Jaffrabadi
150.0,139.5,67.5,25,2.0,0.58,Jaffrabadi
150.0,139.5,67.5,25,1.3,0.69,Jaffrabadi
150.0,138.0,67.5,23.5,2.0,1.88,Jaffrabadi
150.0,138.0,67.5,3,1.4,2.24,Jaffrabadi
150.0,120,67.5,25,2.9,1.43,Jaffrabadi
150.0,139.5,67.5,25,1.5,0.37,Jaffrabadi
150.0,120,67.5,25,2.4,1.47,Jaffrabadi
150.0,120,67.5,3,1.4,1.74,Jaffrabadi
150.0,138.0,67.5,25,3.1,1.95,Jaffrabadi
150.0,139.5,67.5,25,2.5,0.51,Jaffrabadi
150.0,138.0,67.5,3,3.4,2.05,Jaffrabadi
150.0,120,67.5,5.0,2.0,1.59,Jaffrabadi
150.0,120,67.5,25,3.6,1.27,Jaffrabadi
150.0,122.7,67.5,3,2.4,0.94,Jaffrabadi
150.0,139.5,67.5,13.0,2.2,0.49,Jaffrabadi
150.0,139.5,67.5,3,1.4,0.77,Jaffrabadi
150.0,138.0,67.5,3,1.5,6.55,Jaffrabadi
150.0,138.0,67.5,5.3,1.5,3.06,Jaffrabadi
150.0,122.0,67.5,25,2.6,0.94,Jaffrabadi
150.0,120,67.5,20.1,1.7,1.25,Jaffrabadi
150.0,135.6,67.5,15.6,2.3,0.85,Jaffrabadi
150.0,138.0,67.5,25,1.8,2.36,Jaffrabadi
150.0,138.0,67.5,17.4,2.3,1.88,Jaffrabadi
150.0,138.0,67.5,3,1.6,2.14,Jaffrabadi
150.0,120,67.5,25,2.4,1.04,Jaffrabadi
150.0,139.5,67.5,12.5,2.7,0.75,Jaffrabadi
150.0,138.0,67.5,3,3.1,2.74,Jaffrabadi
150.0,138.0,67.5,25,1.3,2.55,Jaffrabadi
150.0,120,67.5,3.8,2.2,1.38,Jaffrabadi
150.0,120,67.5,3,1.4,1.0,Jaffrabadi
150.0,138.0,67.5,6.2,2.2,3.25,Jaffrabadi
150.0,133.7,67.5,8.1,1.4,0.86,Jaffrabadi
150.0,138.0,67.5,25,1.3,3.09,Jaffrabadi
150.0,138.0,67.5,3,2.0,1.97,Jaffrabadi
150.0,138.0,67.5,25,1.5,1.99,Jaffrabadi
150.0,120,67.5,25,2.6,1.04,Jaffrabadi
150.0,123.0,67.5,14.0,1.5,0.93,Jaffrabadi
150.0,138.0,67.5,25,1.2,1.92,Jaffrabadi
150.0,120,67.5,25,1.9,1.02,Jaffrabadi
150.0,120,67.5,25,2.0,1.03,Jaffrabadi
150.0,139.5,67.5,25,2.3,0.46,Jaffrabadi
150.0,139.5,67.5,11.3,3.1,0.7,Jaffrabadi
150.0,120,67.5,25,1.6,1.04,Jaffrabadi
150.0,120,67.5,25,1.6,1.04,Jaffrabadi
150.0,120,67.5,16.4,2.3,1.42,Jaffrabadi
150.0,120,67.5,25,1.9,1.03,Jaffrabadi
150.0,139.5,67.5,10.0,1.1,0.28,Jaffrabadi
150.0,120,67.5,25,1.8,1.05,Jaffrabadi
150.0,120,67.5,19.7,1.3,1.62,Jaffrabadi
150.0,138.0,67.5,3,1.6,5.39,Jaffrabadi
150.0,139.5,67.5,25,1.7,0.71,Jaffrabadi
150.0,138.0,67.5,3,1.1,5.39,Jaffrabadi
150.0,139.5,67.5,25,1.5,0.19,Jaffrabadi
150.0,120,67.5,25,1.4,1.2,Jaffrabadi
150.0,139.5,67.5,25,2.4,0.56,Jaffrabadi
150.0,120,67.5,25,2.0,1.43,Jaffrabadi
150.0,120.1,67.5,25,1.8,0.96,Jaffrabadi
150.0,138.0,67.5,3,1.7,20.17,Jaffrabadi
150.0,139.5,67.5,25,1.3,0.78,Jaffrabadi
150.0,139.5,67.5,25,1.1,0.57,Jaffrabadi
150.0,139.5,67.5,25,1.4,0.78,Jaffrabadi
150.0,123.1,67.5,25,1.7,0.93,Jaffrabadi
150.0,139.5,67.5,25,1.6,0.78,Jaffrabadi
150.0,120,67.5,23.2,2.9,1.04,Jaffrabadi
150.0,139.5,67.5,25,1.4,0.01,Jaffrabadi
150.0,120,67.5,25,1.2,1.27,Jaffrabadi
150.0,138.0,67.5,4.8,1.7,4.33,Jaffrabadi
